FREQ,Frequency,DER_TYPE,Measure,DER_INSTR,Instrument,DER_RISK,Risk category,DER_REP_CTY,Reporting country,DER_SECTOR_CPY,Counterparty sector,DER_CPC,Counterparty country,DER_SECTOR_UDL,Underlying risk sector,DER_CURR_LEG1,Currency leg 1,DER_CURR_LEG2,Currency leg 2,DER_ISSUE_MAT,Maturity,DER_RATING,Rating (outstanding) or settlement (FX turnover),DER_EX_METHOD,Execution method,DER_BASIS,Basis,TIME_FORMAT,Time Format,AVAILABILITY,Availability,COLLECTION,Collection Indicator,TITLE_TS,Series,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,DK,Denmark,A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:DK:A:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.562459,,,1646.283564
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,LV,Latvia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),SGD,Singapore dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:LV:A:5J:A:TO1:SGD:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002952,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,PL,Poland,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),USD,US dollar,SGD,Singapore dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:PL:A:5J:A:USD:SGD:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005714,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CO,Colombia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),EUR,Euro,JPY,Yen,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CO:A:5J:A:EUR:JPY:A:A:3:B,,,,,,,,,,,,,,,,,,,0.75,,,0.005263,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),N,Interest rate swaps,D,Interest rate,JP,Japan,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TWD,New Taiwan dollar,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:N:D:JP:A:5J:A:TWD:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,14.55,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,ES,Spain,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),CLP,Chilean peso,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:ES:A:5J:A:TO1:CLP:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.879629,,,68.294346
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,NL,Netherlands,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),HUF,Forint,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:NL:A:5J:A:HUF:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,0.375593,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),H,FX swaps,B,Foreign exchange,5J,All countries (total),A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),CNY,Renminbi,TO1,Total (all currencies),J,Over 1 month and up to 3 months,A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:H:B:5J:A:5J:A:CNY:TO1:J:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13549.458319,,,20949.383033
A,Annual,U,Turnover - notional amounts (daily average),I,Currency swaps,B,Foreign exchange,ES,Spain,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),USD,US dollar,PLN,Zloty,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:I:B:ES:A:5J:A:USD:PLN:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.687892,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,BR,Brazil,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),SGD,Singapore dollar,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:BR:A:5J:A:SGD:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1365,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),B,Spot,B,Foreign exchange,CA,Canada,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),CNY,Renminbi,EUR,Euro,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:B:B:CA:A:5J:A:CNY:EUR:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095238,,,4.45
A,Annual,U,Turnover - notional amounts (daily average),K,Overnight indexed swaps,D,Interest rate,HK,Hong Kong SAR,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),CNY,Renminbi,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:K:D:HK:A:5J:A:TO1:CNY:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.612,,,1012.030472
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,BH,Bahrain,B,Reporting dealers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:BH:B:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.725806,,,5.14
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,CO,Colombia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),O,Payment versus payment (PvP = c1 + c2 + c3),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:CO:A:5J:A:TO1:TO1:A:O:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.704278
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,5J,All countries (total),B,Reporting dealers,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),CLP,Chilean peso,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:5J:B:5J:A:TO1:CLP:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.226273,,,2859.268359
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,AE,United Arab Emirates,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),NOK,Norwegian krone,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:AE:A:5J:A:NOK:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.259141,,,9.235145
A,Annual,U,Turnover - notional amounts (daily average),H,FX swaps,B,Foreign exchange,KR,Korea,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),AUD,Australian dollar,JPY,Yen,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:H:B:KR:A:5J:A:AUD:JPY:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154981,,,,,,11.04407
A,Annual,U,Turnover - notional amounts (daily average),R,Options,B,Foreign exchange,ES,Spain,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),EUR,Euro,DKK,Danish krone,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:B:ES:A:5J:A:EUR:DKK:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.133333,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),I,Currency swaps,B,Foreign exchange,PE,Peru,C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:I:B:PE:C:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,D,Interest rate,DE,Germany,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:D:DE:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,100.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,HK,Hong Kong SAR,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),CAD,Canadian dollar,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:HK:A:5J:A:CAD:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,40.842105,,,,,,0.59755,,,31.305105,,,35.529833
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,SI,Slovenia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),EUR,Euro,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:SI:A:5J:A:EUR:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,24.722222,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),R,Options,B,Foreign exchange,ID,Indonesia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),CHF,Swiss franc,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:B:ID:A:5J:A:TO1:CHF:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877,,,
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,5J,All countries (total),A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),PLN,Zloty,EUR,Euro,J,Over 1 month and up to 3 months,A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:5J:A:5J:A:PLN:EUR:J:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.665421,,,616.393031
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),D,Interest rate,CN,China,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),EUR,Euro,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:D:CN:A:5J:A:EUR:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,6.743827,,,,,,1.079439,,,2.678937,,,9.028996
A,Annual,U,Turnover - notional amounts (daily average),I,Currency swaps,B,Foreign exchange,TR,Turkey,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),ZAR,Rand,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:I:B:TR:A:5J:A:TO1:ZAR:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128063,,,3.521738,,,14.784628
A,Annual,U,Turnover - notional amounts (daily average),H,FX swaps,B,Foreign exchange,CH,Switzerland,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TWD,New Taiwan dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:H:B:CH:A:5J:A:TO1:TWD:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,8.237815,,,0.2,,,,,,0.214285,,,152.300051,,,57.734361
A,Annual,U,Turnover - notional amounts (daily average),I,Currency swaps,B,Foreign exchange,ID,Indonesia,P,Other residual financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:I:B:ID:P:5J:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,0.073048
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,AU,Australia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),CHF,Swiss franc,USD,US dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:AU:A:5J:A:CHF:USD:A:A:3:B,,,,,,,4.347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),N,Interest rate swaps,D,Interest rate,ES,Spain,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),DKK,Danish krone,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:N:D:ES:A:5J:A:DKK:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904062,,,
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,NL,Netherlands,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),HUF,Forint,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:NL:A:5J:A:TO1:HUF:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.430443
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,LU,Luxembourg,C,Other financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),R,"Via ""same clearer"" or ""on-us"" accounts without exposure to settlement risk",3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:LU:C:5J:A:TO1:TO1:A:R:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830.986528
A,Annual,U,Turnover - notional amounts (daily average),R,Options,D,Interest rate,FR,France,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TRY,Turkish lira,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:D:FR:A:5J:A:TO1:TRY:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000305,,,0.020449,,,
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CN,China,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),AUD,Australian dollar,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CN:A:5J:A:AUD:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.147379,,,15.396546
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,5J,All countries (total),C,Other financial institutions,5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TRY,Turkish lira,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:5J:C:5J:A:TO1:TRY:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2118,,,8.486354
A,Annual,U,Turnover - notional amounts (daily average),H,FX swaps,B,Foreign exchange,CN,China,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),ZAR,Rand,USD,US dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:H:B:CN:A:5J:A:ZAR:USD:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,19.090909,,,,,,38.284697,,,179.7145,,,17.439459
A,Annual,U,Turnover - notional amounts (daily average),M,Forward rate agreements,D,Interest rate,AT,Austria,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),CZK,Czech koruna,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:M:D:AT:A:5J:A:TO1:CZK:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,117.1975,,,,,,,,,,,,97.11566,,,53.5602
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,SA,Saudi Arabia,U,Non-financial customers,1E,Residents/Local,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:SA:U:1E:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.63641,,,52.755907
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,5J,All countries (total),A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),SEK,Swedish krona,EUR,Euro,3,One day,A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:5J:A:5J:A:SEK:EUR:3:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.459235
A,Annual,U,Turnover - notional amounts (daily average),R,Options,B,Foreign exchange,PH,Philippines,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),JPY,Yen,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:B:PH:A:5J:A:TO1:JPY:A:A:3:B,,,,,,,,,,,,,,,,,,,1.68421,,,,,,0.263157,,,,,,,,,0.147368,,,0.30361
A,Annual,U,Turnover - notional amounts (daily average),H,FX swaps,B,Foreign exchange,GR,Greece,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),USD,US dollar,SEK,Swedish krona,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:H:B:GR:A:5J:A:USD:SEK:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,9.378947,,,3.695,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,5J,All countries (total),A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),EUR,Euro,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:5J:A:5Z:A:TO1:EUR:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186233.924822,,,354484.776242
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,CZ,Czech Republic,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),EUR,Euro,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:CZ:A:5J:A:TO1:EUR:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.660577,,,21.726189
A,Annual,U,Turnover - notional amounts (daily average),K,Overnight indexed swaps,D,Interest rate,GB,United Kingdom,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),MYR,Malaysian ringgit,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:K:D:GB:A:5J:A:MYR:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.789473
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,ID,Indonesia,B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:ID:B:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,6.947368
A,Annual,U,Turnover - notional amounts (daily average),R,Options,B,Foreign exchange,BH,Bahrain,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),KRW,Won,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:B:BH:A:5J:A:TO1:KRW:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,5J,All countries (total),A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),INR,Indian rupee,TO1,Total (all currencies),2,Over 6 months,A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:5J:A:5J:A:INR:TO1:2:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4393.950868,,,2634.549186
A,Annual,U,Turnover - notional amounts (daily average),H,FX swaps,B,Foreign exchange,5J,All countries (total),A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),EUR,Euro,CAD,Canadian dollar,V,Over 3 months and up to 6 months,A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:H:B:5J:A:5J:A:EUR:CAD:V:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.477735,,,764.120627
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,5J,All countries (total),U,Non-financial customers,5Z,Non-residents/Cross-border,A,Total (all sectors),ARS,Argentine peso,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:5J:U:5Z:A:ARS:TO1:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40909,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,TW,Chinese Taipei,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),J,Turnover to be settled with a single payment (ie non-deliverable),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:TW:A:5J:A:TO1:TO1:A:J:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.490442
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,5J,All countries (total),A,Total (all counterparties),1E,Residents/Local,A,Total (all sectors),KRW,Won,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:5J:A:1E:A:KRW:TO1:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8275.243251,,,5584.957351
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,RU,Russia,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),USD,US dollar,PLN,Zloty,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:RU:A:5J:A:USD:PLN:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056229,,,
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,PE,Peru,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),V,Over 3 months and up to 6 months,A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:PE:A:5J:A:TO1:TO1:V:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.919171,,,20.843353
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,US,United States,A,Total (all counterparties),5J,All countries (total),A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),L,Turnover to be settled with four payments (ie swaps),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:US:A:5J:A:TO1:TO1:A:L:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787301.766467
