FREQ,Frequency,DER_TYPE,Measure,DER_INSTR,Instrument,DER_RISK,Risk category,DER_REP_CTY,Reporting country,DER_SECTOR_CPY,Counterparty sector,DER_CPC,Counterparty country,DER_SECTOR_UDL,Underlying risk sector,DER_CURR_LEG1,Currency leg 1,DER_CURR_LEG2,Currency leg 2,DER_ISSUE_MAT,Maturity,DER_RATING,Rating (outstanding) or settlement (FX turnover),DER_EX_METHOD,Execution method,DER_BASIS,Basis,TIME_FORMAT,Time Format,AVAILABILITY,Availability,COLLECTION,Collection Indicator,TITLE_TS,Series,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,U,Turnover - notional amounts (daily average),S,Options sold,D,Interest rate,5J,All countries (total),U,Non-financial customers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TWD,New Taiwan dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),A,Gross - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:S:D:5J:U:5Z:A:TO1:TWD:A:A:3:A,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,10.943898,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),R,Options,B,Foreign exchange,5J,All countries (total),A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),EUR,Euro,PLN,Zloty,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:R:B:5J:A:5Z:A:EUR:PLN:A:A:3:C,,,,,,,,,,,,,,,,,,,33.809522,,,39.8,,,33.809523,,,429.77938,,,413.758887,,,283.67294,,,942.976194
A,Annual,U,Turnover - notional amounts (daily average),8,Other interest rate swaps,D,Interest rate,AE,United Arab Emirates,A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),B,Net - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:8:D:AE:A:5Z:A:TO1:TO1:A:A:3:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.182749,,,764.268767
A,Annual,U,Turnover - notional amounts (daily average),Z,Other instruments,B,Foreign exchange,5J,All countries (total),C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),USD,US dollar,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:Z:B:5J:C:5Z:A:TO1:USD:A:A:3:C,,,,,,,,,,19.535085,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),S,Options sold,B,Foreign exchange,5J,All countries (total),B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),EUR,Euro,NOK,Norwegian krone,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),A,Gross - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:S:B:5J:B:5Z:A:EUR:NOK:A:A:3:A,,,,,,,,,,,,,,,,13.0,,,11.526315,,,0.611111,,,7.894736,,,200.27045,,,209.384838,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),E,Outright forwards,B,Foreign exchange,5J,All countries (total),C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),KRW,Won,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:E:B:5J:C:5Z:A:TO1:KRW:A:A:3:C,,,,,,,,,,,,,0.181818,,,449.332454,,,1054.070586,,,1911.116751,,,3771.409078,,,5784.117541,,,10873.657608,,,23200.382368,,,20008.297122
A,Annual,U,Turnover - notional amounts (daily average),N,Interest rate swaps,D,Interest rate,5J,All countries (total),A,Total (all counterparties),5Z,Non-residents/Cross-border,A,Total (all sectors),TRY,Turkish lira,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:N:D:5J:A:5Z:A:TRY:TO1:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,2.4,,,16.014672,,,61.096312,,,30.904598,,,360.929448,,,192.988173
A,Annual,U,Turnover - notional amounts (daily average),M,Forward rate agreements,D,Interest rate,5J,All countries (total),C,Other financial institutions,5Z,Non-residents/Cross-border,A,Total (all sectors),BHD,Bahraini dinar,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:M:D:5J:C:5Z:A:BHD:TO1:A:A:3:C,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40909,,,,,,,,,
A,Annual,U,Turnover - notional amounts (daily average),A,Total (all instruments),B,Foreign exchange,5J,All countries (total),B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TO1,Total (all currencies),PLN,Zloty,A,Total (all maturities),A,Total (all ratings),3,Total (all methods),C,Net - net,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:A:B:5J:B:5Z:A:TO1:PLN:A:A:3:C,,,,,,,,,,,,,405.523808,,,3238.585849,,,3532.459204,,,7479.324836,,,8185.842088,,,9621.281509,,,10715.207763,,,11067.475652,,,17547.473113
A,Annual,U,Turnover - notional amounts (daily average),S,Options sold,B,Foreign exchange,5J,All countries (total),B,Reporting dealers,5Z,Non-residents/Cross-border,A,Total (all sectors),TRY,Turkish lira,TO1,Total (all currencies),A,Total (all maturities),A,Total (all ratings),3,Total (all methods),A,Gross - gross,,,K,"Free, last value not to be published prior to embargo date",S,Summed through period,,A:U:S:B:5J:B:5Z:A:TRY:TO1:A:A:3:A,,,,,,,,,,,,,,,,,,,12.242856,,,329.920661,,,657.811711,,,863.810194,,,994.130328,,,,,,
